lookback,exit_lookback,atr_stop_mult,score
19,2,2.0,8.044124350891089
19,2,3.0,8.044124350891089
19,2,4.0,8.044124350891089
19,2,5.0,8.044124350891089
19,3,1.0,6.9186170120239145
19,3,2.0,6.9186170120239145
19,3,3.0,6.9186170120239145
19,3,4.0,6.9186170120239145
19,3,5.0,6.9186170120239145
19,4,1.0,6.076742631835932
19,4,2.0,6.076742631835932
19,4,3.0,6.076742631835932
19,4,4.0,6.076742631835932
19,4,5.0,6.076742631835932
19,5,1.0,6.37731949707033
19,5,2.0,6.37731949707033
19,5,3.0,6.37731949707033
19,5,4.0,6.37731949707033
19,5,5.0,6.37731949707033
19,6,1.0,6.379016254882808
19,6,2.0,6.379016254882808
19,6,3.0,6.379016254882808
19,6,4.0,6.379016254882808
19,6,5.0,6.379016254882808
19,7,1.0,7.103559423828119
19,7,2.0,7.103559423828119
19,7,3.0,7.103559423828119
19,7,4.0,7.103559423828119
19,7,5.0,7.103559423828119
19,8,1.0,5.976620249023436
19,8,2.0,5.976620249023436
19,8,3.0,5.976620249023436
19,8,4.0,5.976620249023436
19,8,5.0,5.976620249023436
19,9,1.0,6.510044628906235
19,9,2.0,6.510044628906235
19,9,3.0,6.510044628906235
19,9,4.0,6.510044628906235
19,9,5.0,6.510044628906235
21,2,1.0,7.5287166796874585
21,2,2.0,7.5287166796874585
21,2,3.0,7.5287166796874585
21,2,4.0,7.5287166796874585
21,2,5.0,7.5287166796874585
21,3,1.0,6.353927353515609
21,3,2.0,6.353927353515609
21,3,3.0,6.353927353515609
21,3,4.0,6.353927353515609
21,3,5.0,6.353927353515609
21,4,1.0,5.551595751953118
21,4,2.0,5.551595751953118
21,4,3.0,5.551595751953118
21,4,4.0,5.551595751953118
21,4,5.0,5.551595751953118
21,5,1.0,5.871349755859374
21,5,2.0,5.871349755859374
21,5,3.0,5.871349755859374
21,5,4.0,5.871349755859374
21,5,5.0,5.871349755859374
21,6,1.0,5.817068657226555
21,6,2.0,5.817068657226555
21,6,3.0,5.817068657226555
21,6,4.0,5.817068657226555
21,6,5.0,5.817068657226555
21,7,1.0,6.473917822265612
21,7,2.0,6.473917822265612
21,7,3.0,6.473917822265612
21,7,4.0,6.473917822265612
21,7,5.0,6.473917822265612
21,8,1.0,5.395483032226548
21,8,2.0,5.395483032226548
21,8,3.0,5.395483032226548
21,8,4.0,5.395483032226548
21,8,5.0,5.395483032226548
21,9,1.0,5.968087031249979
21,9,2.0,5.968087031249979
21,9,3.0,5.968087031249979
21,9,4.0,5.968087031249979
21,9,5.0,5.968087031249979
23,2,1.0,7.373592006835934
23,2,2.0,7.373592006835934
23,2,3.0,7.373592006835934
23,2,4.0,7.373592006835934
23,2,5.0,7.373592006835934
23,3,1.0,6.04754544921876
23,3,2.0,6.04754544921876
23,3,3.0,6.04754544921876
23,3,4.0,6.04754544921876
23,3,5.0,6.04754544921876
23,4,1.0,5.227578081054707
23,4,2.0,5.227578081054707
