lookback,exit_lookback,atr_stop_mult,score
20,16,2.0,20.324015494990697
20,16,2.5,20.324015494990697
20,17,1.0,7.8898508113546875
20,17,1.5,7.8898508113546875
20,17,2.0,7.8898508113546875
20,17,2.5,7.8898508113546875
20,18,1.0,7.321919834364299
20,18,1.5,7.321919834364299
20,18,2.0,7.321919834364299
20,18,2.5,7.321919834364299
20,19,1.0,4.568196815919661
20,19,1.5,4.568196815919661
20,19,2.0,4.568196815919661
20,19,2.5,4.568196815919661
25,3,1.0,2.6630770314845056
25,3,1.5,2.6630770314845056
25,3,2.0,2.6630770314845056
25,3,2.5,2.6630770314845056
25,4,1.0,3.0454384259078178
25,4,1.5,3.0454384259078178
25,4,2.0,3.0454384259078178
25,4,2.5,3.0454384259078178
25,5,1.0,2.60339251764251
25,5,1.5,2.60339251764251
25,5,2.0,2.60339251764251
25,5,2.5,2.60339251764251
25,6,1.0,2.5545138674884114
25,6,1.5,2.5545138674884114
25,6,2.0,2.5545138674884114
25,6,2.5,2.5545138674884114
25,7,1.0,4.87169940413653
25,7,1.5,4.87169940413653
25,7,2.0,4.87169940413653
25,7,2.5,4.87169940413653
25,8,1.0,3.2481935799695374
25,8,1.5,3.2481935799695374
25,8,2.0,3.2481935799695374
25,8,2.5,3.2481935799695374
25,9,1.0,4.213373129689745
25,9,1.5,4.213373129689745
25,9,2.0,4.213373129689745
25,9,2.5,4.213373129689745
25,10,1.0,3.2411817945707013
25,10,1.5,3.2411817945707013
25,10,2.0,3.2411817945707013
25,10,2.5,3.2411817945707013
25,11,1.0,3.3614469499343107
25,11,1.5,3.3614469499343107
25,11,2.0,3.3614469499343107
25,11,2.5,3.3614469499343107
25,12,1.0,3.2019652456166376
25,12,1.5,3.2019652456166376
25,12,2.0,3.2019652456166376
25,12,2.5,3.2019652456166376
25,13,1.0,2.9906937252557033
25,13,1.5,2.9906937252557033
25,13,2.0,2.9906937252557033
25,13,2.5,2.9906937252557033
25,14,1.0,3.008395144107774
25,14,1.5,3.008395144107774
25,14,2.0,3.008395144107774
25,14,2.5,3.008395144107774
25,15,1.0,3.194994517100941
25,15,1.5,3.194994517100941
25,15,2.0,3.194994517100941
25,15,2.5,3.194994517100941
25,16,1.0,3.0462533999475245
25,16,1.5,3.0462533999475245
25,16,2.0,3.0462533999475245
25,16,2.5,3.0462533999475245
25,17,1.0,3.4828879958860015
25,17,1.5,3.4828879958860015
25,17,2.0,3.4828879958860015
25,17,2.5,3.4828879958860015
25,18,1.0,3.556866002173654
25,18,1.5,3.556866002173654
25,18,2.0,3.556866002173654
25,18,2.5,3.556866002173654
25,19,1.0,3.2271728897796077
25,19,1.5,3.2271728897796077
25,19,2.0,3.2271728897796077
25,19,2.5,3.2271728897796077
30,3,1.0,2.8930254263618944
30,3,1.5,2.8930254263618944
30,3,2.0,2.8930254263618944
30,3,2.5,2.8930254263618944
30,4,1.0,4.7251805421606266
30,4,1.5,4.7251805421606266
30,4,2.0,4.7251805421606266
30,4,2.5,4.7251805421606266
30,5,1.0,2.900318131666313
30,5,1.5,2.900318131666313
30,5,2.0,2.900318131666313
30,5,2.5,2.900318131666313
30,6,1.0,2.951337881725375
30,6,1.5,2.951337881725375
30,6,2.0,2.951337881725375
30,6,2.5,2.951337881725375
30,7,1.0,3.4593148180808098
30,7,1.5,3.4593148180808098
30,7,2.0,3.4593148180808098
30,7,2.5,3.4593148180808098
30,8,1.0,2.426374213246923
30,8,1.5,2.426374213246923
30,8,2.0,2.426374213246923
30,8,2.5,2.426374213246923
30,9,1.0,2.904893017174276
30,9,1.5,2.904893017174276
30,9,2.0,2.904893017174276
30,9,2.5,2.904893017174276
30,10,1.0,3.3944654663335156
30,10,1.5,3.3944654663335156
30,10,2.0,3.3944654663335156
30,10,2.5,3.3944654663335156
30,11,1.0,3.554804204047596
30,11,1.5,3.554804204047596
30,11,2.0,3.554804204047596
30,11,2.5,3.554804204047596
30,12,1.0,3.592857967754868
30,12,1.5,3.592857967754868
30,12,2.0,3.592857967754868
30,12,2.5,3.592857967754868
30,13,1.0,3.6058578565119173
30,13,1.5,3.6058578565119173
30,13,2.0,3.6058578565119173
30,13,2.5,3.6058578565119173
30,14,1.0,3.674282147728878
30,14,1.5,3.674282147728878
30,14,2.0,3.674282147728878
30,14,2.5,3.674282147728878
30,15,1.0,3.6055177450181093
30,15,1.5,3.6055177450181093
30,15,2.0,3.6055177450181093
30,15,2.5,3.6055177450181093
30,16,1.0,4.079171520647224
30,16,1.5,4.079171520647224
30,16,2.0,4.079171520647224
30,16,2.5,4.079171520647224
30,17,1.0,3.468714213950963
30,17,1.5,3.468714213950963
30,17,2.0,3.468714213950963
30,17,2.5,3.468714213950963
30,18,1.0,3.4248423018634306
30,18,1.5,3.4248423018634306
30,18,2.0,3.4248423018634306
30,18,2.5,3.4248423018634306
30,19,1.0,2.6650147332836216
30,19,1.5,2.6650147332836216
30,19,2.0,2.6650147332836216
30,19,2.5,2.6650147332836216
35,3,1.0,3.0182772361566745
35,3,1.5,3.0182772361566745
35,3,2.0,3.0182772361566745
35,3,2.5,3.0182772361566745
35,4,1.0,4.647851541920376
35,4,1.5,4.647851541920376
35,4,2.0,4.647851541920376
35,4,2.5,4.647851541920376
35,5,1.0,2.926017411656838
35,5,1.5,2.926017411656838
35,5,2.0,2.926017411656838
35,5,2.5,2.926017411656838
35,6,1.0,2.9888616172637343
35,6,1.5,2.9888616172637343
35,6,2.0,2.9888616172637343
35,6,2.5,2.9888616172637343
35,7,1.0,2.8231334719514165
35,7,1.5,2.8231334719514165
35,7,2.0,2.8231334719514165
35,7,2.5,2.8231334719514165
